,scen0_inf,scen1_inf,scen2_inf,scen3_inf,scen4_inf,scen5_inf,scen6_inf,scen7_inf,scen8_inf
69,0.9229415514081198,0.9229415514081198,0.9229415514081198,0.9229415514081198,0.9229415514081198,0.9229415514081198,0.9229415514081198,0.9229415514081198,0.9229415514081198
70,0.9207750797154771,0.9207750797154771,0.9207750797154771,0.9207750797154771,0.9207750797154771,0.9207750797154771,0.9207750797154771,0.9207750797154771,0.9207750797154771
71,0.913038357804281,0.913038357804281,0.913038357804281,0.913038357804281,0.913038357804281,0.913038357804281,0.913038357804281,0.913038357804281,0.913038357804281
72,0.9062738125476251,0.9062738125476251,0.9062738125476251,0.9062738125476251,0.9062738125476251,0.9062738125476251,0.9062738125476251,0.9062738125476251,0.9062738125476251
73,0.8988492968618613,0.8988492968618613,0.8988492968618613,0.8988492968618613,0.8988492968618613,0.8988492968618613,0.8988492968618613,0.8988492968618613,0.8988492968618613
74,0.8888884920061503,0.8888884920061503,0.8888884920061503,0.8888884920061503,0.8888884920061503,0.8888884920061503,0.8888884920061503,0.8888884920061503,0.8888884920061503
75,0.879354971057537,0.879354971057537,0.879354971057537,0.879354971057537,0.879354971057537,0.879354971057537,0.879354971057537,0.879354971057537,0.879354971057537
76,0.87458577619169,0.87458577619169,0.87458577619169,0.87458577619169,0.87458577619169,0.87458577619169,0.87458577619169,0.87458577619169,0.87458577619169
77,0.8644716692189893,0.8644716692189893,0.8644716692189893,0.8644716692189893,0.8644716692189893,0.8644716692189893,0.8644716692189893,0.8644716692189893,0.8644716692189893
78,0.8491048593350383,0.8491048593350383,0.8491048593350383,0.8491048593350383,0.8491048593350383,0.8491048593350383,0.8491048593350383,0.8491048593350383,0.8491048593350383
79,0.8406762295081968,0.8406762295081968,0.8406762295081968,0.8406762295081968,0.8406762295081968,0.8406762295081968,0.8406762295081968,0.8406762295081968,0.8406762295081968
80,0.8302399892785005,0.8302399892785005,0.8302399892785005,0.8302399892785005,0.8302399892785005,0.8302399892785005,0.8302399892785005,0.8302399892785005,0.8302399892785005
81,0.8211361310133061,0.8211361310133061,0.8211361310133061,0.8211361310133061,0.8211361310133061,0.8211361310133061,0.8211361310133061,0.8211361310133061,0.8211361310133061
82,0.812374749498998,0.812374749498998,0.812374749498998,0.812374749498998,0.812374749498998,0.812374749498998,0.812374749498998,0.812374749498998,0.812374749498998
83,0.798997850909021,0.798997850909021,0.798997850909021,0.798997850909021,0.798997850909021,0.798997850909021,0.798997850909021,0.798997850909021,0.798997850909021
84,0.7909518826703397,0.7909518826703397,0.7909518826703397,0.7909518826703397,0.7909518826703397,0.7909518826703397,0.7909518826703397,0.7909518826703397,0.7909518826703397
85,0.7863903811716552,0.7863903811716552,0.7863903811716552,0.7863903811716552,0.7863903811716552,0.7863903811716552,0.7863903811716552,0.7863903811716552,0.7863903811716552
86,0.7817555631230542,0.7817555631230542,0.7817555631230542,0.7817555631230542,0.7817555631230542,0.7817555631230542,0.7817555631230542,0.7817555631230542,0.7817555631230542
87,0.7767064196904339,0.7767064196904339,0.7767064196904339,0.7767064196904339,0.7767064196904339,0.7767064196904339,0.7767064196904339,0.7767064196904339,0.7767064196904339
88,0.775045775568925,0.775045775568925,0.775045775568925,0.775045775568925,0.775045775568925,0.775045775568925,0.775045775568925,0.775045775568925,0.775045775568925
89,0.7733391604748552,0.7733391604748552,0.7733391604748552,0.7733391604748552,0.7733391604748552,0.7733391604748552,0.7733391604748552,0.7733391604748552,0.7733391604748552
90,0.7735666485247807,0.7735666485247807,0.7735666485247807,0.7735666485247807,0.7735666485247807,0.7735666485247807,0.7735666485247807,0.7735666485247807,0.7735666485247807
91,0.7737337744973276,0.7737337744973276,0.7737337744973276,0.7737337744973276,0.7737337744973276,0.7737337744973276,0.7737337744973276,0.7737337744973276,0.7737337744973276
92,0.7765937456333306,0.7765937456333306,0.7765937456333306,0.7765937456333306,0.7765937456333306,0.7765937456333306,0.7765937456333306,0.7765937456333306,0.7765937456333306
93,0.7771993753253513,0.7771993753253513,0.7771993753253513,0.7771993753253513,0.7771993753253513,0.7771993753253513,0.7771993753253513,0.7771993753253513,0.7771993753253513
94,0.7780906066035321,0.7780906066035321,0.7780906066035321,0.7780906066035321,0.7780906066035321,0.7780906066035321,0.7780906066035321,0.7780906066035321,0.7780906066035321
95,0.7832768950247461,0.7832768950247461,0.7832768950247461,0.7832768950247461,0.7832768950247461,0.7832768950247461,0.7832768950247461,0.7832768950247461,0.7832768950247461
96,0.7814648822357215,0.7814648822357215,0.7814648822357215,0.7814648822357215,0.7814648822357215,0.7814648822357215,0.7814648822357215,0.7814648822357215,0.7814648822357215
97,0.7879481311975591,0.7879481311975591,0.7879481311975591,0.7879481311975591,0.7879481311975591,0.7879481311975591,0.7879481311975591,0.7879481311975591,0.7879481311975591
98,0.7883668141076827,0.7883668141076827,0.7883668141076827,0.7883668141076827,0.7883668141076827,0.7883668141076827,0.7883668141076827,0.7883668141076827,0.7883668141076827
99,0.7905523619095226,0.7905523619095226,0.7905523619095226,0.7905523619095226,0.7905523619095226,0.7905523619095226,0.7905523619095226,0.7905523619095226,0.7905523619095226
100,0.7908283176256048,0.7908283176256048,0.7908283176256048,0.7908283176256048,0.7908283176256048,0.7908283176256048,0.7908283176256048,0.7908283176256048,0.7908283176256048
101,0.7922902180851246,0.7922902180851246,0.7922902180851246,0.7922902180851246,0.7922902180851246,0.7922902180851246,0.7922902180851246,0.7922902180851246,0.7922902180851246
102,0.7895002523977789,0.7895002523977789,0.7895002523977789,0.7895002523977789,0.7895002523977789,0.7895002523977789,0.7895002523977789,0.7895002523977789,0.7895002523977789
103,0.7897074190177639,0.7897074190177639,0.7897074190177639,0.7897074190177639,0.7897074190177639,0.7897074190177639,0.7897074190177639,0.7897074190177639,0.7897074190177639
104,0.7880964597229349,0.7880964597229349,0.7880964597229349,0.7880964597229349,0.7880964597229349,0.7880964597229349,0.7880964597229349,0.7880964597229349,0.7880964597229349
105,0.7843282843282844,0.7843282843282844,0.7843282843282844,0.7843282843282844,0.7843282843282844,0.7843282843282844,0.7843282843282844,0.7843282843282844,0.7843282843282844
106,0.7840670859538784,0.7840670859538784,0.7840670859538784,0.7840670859538784,0.7840670859538784,0.7840670859538784,0.7840670859538784,0.7840670859538784,0.7840670859538784
107,0.7809873949579832,0.7809873949579832,0.7809873949579832,0.7809873949579832,0.7809873949579832,0.7809873949579832,0.7809873949579832,0.7809873949579832,0.7809873949579832
108,0.7760252365930599,0.7760252365930599,0.7760252365930599,0.7760252365930599,0.7760252365930599,0.7760252365930599,0.7760252365930599,0.7760252365930599,0.7760252365930599
109,0.7724535218643624,0.7724535218643624,0.7724535218643624,0.7724535218643624,0.7724535218643624,0.7724535218643624,0.7724535218643624,0.7724535218643624,0.7724535218643624
110,0.7668944570994685,0.7668944570994685,0.7668944570994685,0.7668944570994685,0.7668944570994685,0.7668944570994685,0.7668944570994685,0.7668944570994685,0.7668944570994685
111,0.7648998224702004,0.7648998224702004,0.7648998224702004,0.7648998224702004,0.7648998224702004,0.7648998224702004,0.7648998224702004,0.7648998224702004,0.7648998224702004
112,0.7617794156356936,0.7617794156356936,0.7617794156356936,0.7617794156356936,0.7617794156356936,0.7617794156356936,0.7617794156356936,0.7617794156356936,0.7617794156356936
113,0.7591129237828192,0.7591129237828192,0.7591129237828192,0.7591129237828192,0.7591129237828192,0.7591129237828192,0.7591129237828192,0.7591129237828192,0.7591129237828192
114,0.7546639407104523,0.7546639407104523,0.7546639407104523,0.7546639407104523,0.7546639407104523,0.7546639407104523,0.7546639407104523,0.7546639407104523,0.7546639407104523
115,0.7493431424067262,0.7493431424067262,0.7493431424067262,0.7493431424067262,0.7493431424067262,0.7493431424067262,0.7493431424067262,0.7493431424067262,0.7493431424067262
116,0.7428346042597949,0.7428346042597949,0.7428346042597949,0.7428346042597949,0.7428346042597949,0.7428346042597949,0.7428346042597949,0.7428346042597949,0.7428346042597949
117,0.7390269698572184,0.7390269698572184,0.7390269698572184,0.7390269698572184,0.7390269698572184,0.7390269698572184,0.7390269698572184,0.7390269698572184,0.7390269698572184
118,0.7300397875107327,0.7300397875107327,0.7300397875107327,0.7300397875107327,0.7300397875107327,0.7300397875107327,0.7300397875107327,0.7300397875107327,0.7300397875107327
119,0.725103734439834,0.725103734439834,0.725103734439834,0.725103734439834,0.725103734439834,0.725103734439834,0.725103734439834,0.725103734439834,0.725103734439834
120,0.7206572769953051,0.7206572769953051,0.7206572769953051,0.7206572769953051,0.7206572769953051,0.7206572769953051,0.7206572769953051,0.7206572769953051,0.7206572769953051
121,0.7143634722964278,0.7143634722964278,0.7143634722964278,0.7143634722964278,0.7143634722964278,0.7143634722964278,0.7143634722964278,0.7143634722964278,0.7143634722964278
122,0.7080368906455863,0.7080368906455863,0.7080368906455863,0.7080368906455863,0.7080368906455863,0.7080368906455863,0.7080368906455863,0.7080368906455863,0.7080368906455863
123,0.7007205352547606,0.7007205352547606,0.7007205352547606,0.7007205352547606,0.7007205352547606,0.7007205352547606,0.7007205352547606,0.7007205352547606,0.7007205352547606
124,0.6959018533020099,0.6959018533020099,0.6959018533020099,0.6959018533020099,0.6959018533020099,0.6959018533020099,0.6959018533020099,0.6959018533020099,0.6959018533020099
125,0.6898078685018103,0.6898078685018103,0.6898078685018103,0.6898078685018103,0.6898078685018103,0.6898078685018103,0.6898078685018103,0.6898078685018103,0.6898078685018103
126,0.6848365700058288,0.6848365700058288,0.6848365700058288,0.6848365700058288,0.6848365700058288,0.6848365700058288,0.6848365700058288,0.6848365700058288,0.6848365700058288
127,0.6774925663880705,0.6774925663880705,0.6774925663880705,0.6774925663880705,0.6774925663880705,0.6774925663880705,0.6774925663880705,0.6774925663880705,0.6774925663880705
128,0.6741484024293636,0.6741484024293636,0.6741484024293636,0.6741484024293636,0.6741484024293636,0.6741484024293636,0.6741484024293636,0.6741484024293636,0.6741484024293636
129,0.666966658095483,0.666966658095483,0.666966658095483,0.666966658095483,0.666966658095483,0.666966658095483,0.666966658095483,0.666966658095483,0.666966658095483
130,0.6628311479796628,0.6628311479796628,0.6628311479796628,0.6628311479796628,0.6628311479796628,0.6628311479796628,0.6628311479796628,0.6628311479796628,0.6628311479796628
131,0.6568367551903838,0.6568367551903838,0.6568367551903838,0.6568367551903838,0.6568367551903838,0.6568367551903838,0.6568367551903838,0.6568367551903838,0.6568367551903838
132,0.6498185838268724,0.6498185838268724,0.6498185838268724,0.6498185838268724,0.6498185838268724,0.6498185838268724,0.6498185838268724,0.6498185838268724,0.6498185838268724
133,0.6480254439438113,0.6480254439438113,0.6480254439438113,0.6480254439438113,0.6480254439438113,0.6480254439438113,0.6480254439438113,0.6480254439438113,0.6480254439438113
134,0.6432839698623019,0.6432839698623019,0.6432839698623019,0.6432839698623019,0.6432839698623019,0.6432839698623019,0.6432839698623019,0.6432839698623019,0.6432839698623019
135,0.6422996878251821,0.6422996878251821,0.6422996878251821,0.6422996878251821,0.6422996878251821,0.6422996878251821,0.6422996878251821,0.6422996878251821,0.6422996878251821
136,0.636220281115092,0.636220281115092,0.636220281115092,0.636220281115092,0.636220281115092,0.636220281115092,0.636220281115092,0.636220281115092,0.636220281115092
137,0.6304700162074555,0.6304700162074555,0.6304700162074555,0.6304700162074555,0.6304700162074555,0.6304700162074555,0.6304700162074555,0.6304700162074555,0.6304700162074555
138,0.6286161063330727,0.6286161063330727,0.6286161063330727,0.6286161063330727,0.6286161063330727,0.6286161063330727,0.6286161063330727,0.6286161063330727,0.6286161063330727
139,0.6223347547974414,0.6223347547974414,0.6223347547974414,0.6223347547974414,0.6223347547974414,0.6223347547974414,0.6223347547974414,0.6223347547974414,0.6223347547974414
140,0.6178146038322113,0.6178146038322113,0.6178146038322113,0.6178146038322113,0.6178146038322113,0.6178146038322113,0.6178146038322113,0.6178146038322113,0.6178146038322113
141,0.6127385111529159,0.6127385111529159,0.6127385111529159,0.6127385111529159,0.6127385111529159,0.6127385111529159,0.6127385111529159,0.6127385111529159,0.6127385111529159
142,0.6104860578001581,0.6104860578001581,0.6104860578001581,0.6104860578001581,0.6104860578001581,0.6104860578001581,0.6104860578001581,0.6104860578001581,0.6104860578001581
143,0.607959128798064,0.607959128798064,0.607959128798064,0.607959128798064,0.607959128798064,0.607959128798064,0.607959128798064,0.607959128798064,0.607959128798064
144,0.6038543897216274,0.6038543897216274,0.6038543897216274,0.6038543897216274,0.6038543897216274,0.6038543897216274,0.6038543897216274,0.6038543897216274,0.6038543897216274
145,0.5973101265822784,0.5973101265822784,0.5973101265822784,0.5973101265822784,0.5973101265822784,0.5973101265822784,0.5973101265822784,0.5973101265822784,0.5973101265822784
146,0.5906324424450913,0.5906324424450913,0.5906324424450913,0.5906324424450913,0.5906324424450913,0.5906324424450913,0.5906324424450913,0.5906324424450913,0.5906324424450913
147,0.5887700534759358,0.5887700534759358,0.5887700534759358,0.5887700534759358,0.5887700534759358,0.5887700534759358,0.5887700534759358,0.5887700534759358,0.5887700534759358
148,0.5845371856607812,0.5845371856607812,0.5845371856607812,0.5845371856607812,0.5845371856607812,0.5845371856607812,0.5845371856607812,0.5845371856607812,0.5845371856607812
149,0.5813988348698653,0.5813988348698653,0.5813988348698653,0.5813988348698653,0.5813988348698653,0.5813988348698653,0.5813988348698653,0.5813988348698653,0.5813988348698653
150,0.5732857869785942,0.5732857869785942,0.5732857869785942,0.5732857869785942,0.5732857869785942,0.5732857869785942,0.5732857869785942,0.5732857869785942,0.5732857869785942
151,0.5690432016962629,0.5690432016962629,0.5690432016962629,0.5690432016962629,0.5690432016962629,0.5690432016962629,0.5690432016962629,0.5690432016962629,0.5690432016962629
152,0.5632214765100672,0.5632214765100672,0.5632214765100672,0.5632214765100672,0.5632214765100672,0.5632214765100672,0.5632214765100672,0.5632214765100672,0.5632214765100672
153,0.5573154362416107,0.5573154362416107,0.5573154362416107,0.5573154362416107,0.5573154362416107,0.5573154362416107,0.5573154362416107,0.5573154362416107,0.5573154362416107
154,0.5540346510960084,0.5540346510960084,0.5540346510960084,0.5540346510960084,0.5540346510960084,0.5540346510960084,0.5540346510960084,0.5540346510960084,0.5540346510960084
155,0.548412490160063,0.548412490160063,0.548412490160063,0.548412490160063,0.548412490160063,0.548412490160063,0.548412490160063,0.548412490160063,0.548412490160063
156,0.5430154786512147,0.5430154786512147,0.5430154786512147,0.5430154786512147,0.5430154786512147,0.5430154786512147,0.5430154786512147,0.5430154786512147,0.5430154786512147
157,0.5373013735523835,0.5373013735523835,0.5373013735523835,0.5373013735523835,0.5373013735523835,0.5373013735523835,0.5373013735523835,0.5373013735523835,0.5373013735523835
158,0.5328582739509106,0.5328582739509106,0.5328582739509106,0.5328582739509106,0.5328582739509106,0.5328582739509106,0.5328582739509106,0.5328582739509106,0.5328582739509106
159,0.5280212483399734,0.5280212483399734,0.5280212483399734,0.5280212483399734,0.5280212483399734,0.5280212483399734,0.5280212483399734,0.5280212483399734,0.5280212483399734
160,0.5221948844617971,0.5221948844617971,0.5221948844617971,0.5221948844617971,0.5221948844617971,0.5221948844617971,0.5221948844617971,0.5221948844617971,0.5221948844617971
161,0.5164603634448248,0.5164603634448248,0.5164603634448248,0.5164603634448248,0.5164603634448248,0.5164603634448248,0.5164603634448248,0.5164603634448248,0.5164603634448248
162,0.5127531778451742,0.5127531778451742,0.5127531778451742,0.5127531778451742,0.5127531778451742,0.5127531778451742,0.5127531778451742,0.5127531778451742,0.5127531778451742
163,0.5079579174534664,0.5079579174534664,0.5079579174534664,0.5079579174534664,0.5079579174534664,0.5079579174534664,0.5079579174534664,0.5079579174534664,0.5079579174534664
164,0.5036994020812201,0.5036994020812201,0.5036994020812201,0.5036994020812201,0.5036994020812201,0.5036994020812201,0.5036994020812201,0.5036994020812201,0.5036994020812201
165,0.49769710105662424,0.49769710105662424,0.49769710105662424,0.49769710105662424,0.49769710105662424,0.49769710105662424,0.49769710105662424,0.49769710105662424,0.49769710105662424
166,0.4895408856289052,0.4895408856289052,0.4895408856289052,0.4895408856289052,0.4895408856289052,0.4895408856289052,0.4895408856289052,0.4895408856289052,0.4895408856289052
167,0.4852309344790548,0.4852309344790548,0.4852309344790548,0.4852309344790548,0.4852309344790548,0.4852309344790548,0.4852309344790548,0.4852309344790548,0.4852309344790548
